time,return_DASH,return_ETH,return_LTC,return_XMR,return_XRP
1515049200,-0.0005439216752787246,0.012320328542094305,0.009020618556701221,-0.00275590551181093,0.027332704995287616
1515052800,-0.003673469387755146,-0.0015603058199407105,0.026819923371647514,-0.009869719699960533,-0.0678899082568808
1515056400,0.0010924484500889342,0.005469604625722768,-0.016169154228855898,0.0011961722488038617,0.030019685039369914
1515060000,-0.000545628154412725,0.01227852036058441,0.0006321112515805805,-0.008363201911589124,0.03535594839942657
1515063600,-0.005186297256721817,0.0012283126055583349,-0.0006317119393558501,0.0028112449799198025,0.051222888786340626
1515067200,0.0009603512141582726,0.03389050759086043,-0.005056890012641979,-0.004405286343612258,-0.05267778753292374
1515070800,0.026589912280701622,0.023138534559477675,-0.001905972045743498,-0.008849557522123797,-0.024559777571825703
1515074400,0.037383177570093684,-0.010147868947521066,-0.0012730744748566947,0.015827922077922052,-0.02327790973871724
1515078000,0.005534105534105382,0.003954305799648505,0.001274697259400881,0.00239712345185783,0.023346303501945664
1515081600,0.0,0.0,0.0,0.0,0.0
1515085200,-0.011903238192755516,-0.047556528081692195,0.0031826861871420142,0.008768433638899786,-0.08697718631178708
1515088800,0.009455958549222654,-0.024506049931076745,-0.008248730964466877,-0.015013828526274087,-0.028630921395106812
1515092400,0.0055177723598101025,0.007850525985241052,-0.014075495841330832,-0.014841556357801933,0.008038585209003246
1515096000,-0.033052577845839703,0.0017136625642624193,0.002595717066839809,0.004885993485342022,0.0441254651780969
1515099600,0.0005279134221987114,-0.013996889580093264,0.0045307443365694144,-0.004862236628849326,-0.0478615071283095
1515103200,-0.027568922305764354,-0.018611987381703332,0.005798969072164928,-0.002850162866449346,-0.03743315508021394
1515106800,0.00556158437330434,0.023786563805850314,0.005765534913517056,-0.005716619028174774,0.05555555555555536
1515110400,0.0219883987589371,0.01538461538461533,0.0019108280254778176,-0.001232032854209586,-0.08315789473684199
1515114000,0.0003959873284054005,0.006957328385899686,0.024793388429751984,-0.004111842105263164,0.012629161882893314
1515117600,-0.01688877160575264,0.02226316597574085,-0.004342431761786614,-0.011147811725846335,0.044784580498866244
1515121200,-0.0026842034626225475,0.013367377590868257,-0.006230529595015577,-0.0020876826722336927,-0.031470428648942006
1515124800,0.002691427802449242,-0.00815177115755139,0.007523510971786829,0.0008368200836819106,-0.0039215686274509665
1515128400,0.002549993289491237,0.022265391512253263,0.0012445550715620701,0.017976588628762613,0.03149606299212593
1515132000,-0.00789825970548852,-0.009647712322759738,0.004350528278433741,-0.000821355236139576,0.0577971646673936
1515135600,-0.01133450276615855,-0.03424354243542438,-0.01980198019801982,-0.02137279079325949,-0.023195876288659822
1515139200,-0.024293708202538622,-0.04585052728106387,-0.025252525252525193,-0.02351952960940773,-0.058575197889182085
1515142800,-0.005595188138201146,-0.02210475732820749,0.0019430051813471572,-0.012473118279569984,-0.026905829596412634
1515146400,-0.0001406667604446632,0.015069615069615239,-0.003878474466709747,-0.00391986062717764,0.013248847926267349
1515150000,-0.0023916713562182057,0.00871389381959009,0.00454250486696961,0.00961958898119808,0.0
1515153600,-0.0004230714990833828,-0.025755879059350395,-0.007751937984496249,-0.015158077089649225,-0.040363843092666385
1515157200,-0.0014108352144469594,-0.0003284072249590819,-0.00390625,-0.00923482849604218,-0.03791469194312791
1515160800,0.0031082226617689113,0.0008212877792379558,-0.002614379084967311,0.002219263204616073,0.016009852216748666
1515164400,-0.018028169014084328,-0.04431314623338256,-0.02752293577981646,-0.020372010628875392,-0.0696969696969697
1515168000,-0.03858290304073453,-0.023183925811437467,-0.028975741239892328,-0.051989150090415825,-0.015635179153094536
1515171600,-0.006415038042667298,0.025316455696202667,0.013879250520471897,0.0400572246065809,0.055592322964924
1515175200,-0.005405405405405572,0.004629629629629539,0.012320328542094527,0.008711600183402224,-0.00940438871473348
1515178800,0.02264492753623193,-0.0029015190305511362,-0.0013522650439488082,-0.01636363636363647,-0.009493670886076222
1515182400,-0.04399173309713611,-0.03235193426908611,-0.016926201760325,-0.007393715341959206,-0.03642172523961651
1515186000,-0.011426806670784329,-0.02565009729347245,-0.02066115702479343,-0.02420856610800759,-0.06763925729442977
1515189600,-0.007653858169322403,0.03213507625272327,0.004922644163150691,0.0033396946564885344,0.05903271692745382
1515193200,0.009601762946639614,0.004925241864555785,0.0069979006298110935,0.0028530670470756636,0.012088650100738452
1515196800,-0.01325226067976304,-0.00805181165762281,0.01667824878387769,-0.021337126600284417,-0.0179163901791638
1515200400,0.025122452204139556,0.043762131639315305,0.14695830485304162,0.06104651162790686,0.01554054054054066
1515204000,0.0021578298397042506,-0.01166525781910388,0.04648390941597147,-0.021461187214611765,0.017298735861609904
1515207600,0.021531836358043677,0.01727677044132725,-0.039293849658314284,0.026598226784880996,0.05624591236102017
1515211200,0.017916290274013758,-0.011098032621489895,0.004149377593360981,0.0004545454545452632,-0.009907120743034015
1515214800,0.013015826061233415,0.013433089610610516,0.005903187721369552,-0.01817355747387539,0.011257035647279423
1515218400,-0.00014600671630893292,0.00939597315436247,-0.010563380281690127,0.01388246182322983,-0.005565862708719838
1515222000,0.00014602803738306136,0.007313829787233939,0.014234875444839812,0.005020538566864463,0.004353233830845626
1515225600,0.006278288801285115,0.0046204620462044765,0.011111111111111072,0.02134423251589479,-0.0018575851393188847
1515229200,0.0008705745792221276,-0.01905387647831791,0.0023134759976866093,0.02000889284126295,0.0006203473945411986
1515232800,0.004204117135401475,0.013898191560616224,0.06116560877091737,0.007410636442894303,0.00929944203347799
1515236400,0.006785044030604759,0.008257638315441795,-0.027732463295269127,0.02077022933794903,0.029484029484029284
1515240000,0.011471178663607695,-0.004750204750204712,-0.021812080536912637,-0.011445527766002495,0.027446300715990413
1515243600,0.008080521689821651,-0.007241606319947302,-0.0011435105774729726,-0.0034305317324185847,-0.019744483159117143
1515247200,-0.01800028125439479,0.00547082228116702,-0.023468803663423077,-0.027538726333907082,-0.02665876777251186
1515250800,-0.01747100100243426,-0.024732069249793875,-0.01230949589683461,-0.015044247787610598,-0.03956177723676202
1515254400,0.0008745080891998658,0.004902789518174133,0.005934718100890191,0.0,0.005703422053231932
1515258000,0.003640599970875291,-0.006056527590848071,-0.012389380530973382,0.003593890386343279,-0.008191556395715227
1515261600,-0.0052234474753338755,0.01844955991875441,-0.015531660692950977,-0.004476275738585667,0.01270648030495547
1515265200,0.011814469078179846,-0.009805550939006258,0.014563106796116276,-0.0017985611510790145,-0.015683814303638632
1515268800,-0.0010090817356206427,-0.0013427324605571611,-0.004186602870813183,0.021171171171171066,0.002549394518801984
1515272400,-0.02626262626262632,-0.012100840336134455,-0.01981981981982006,-0.024702249669166343,-0.015257469802924417
1515276000,-0.004593953764078118,-0.0010207553589656193,-0.008578431372548878,0.03708729081863438,-0.008392511297611538
1515279600,0.035581360726514744,0.012602179836512128,0.028430160692212825,0.06279982555604002,0.03255208333333326
1515283200,-0.01178838412880967,0.0036999663639420977,-0.005408653846154077,-0.032827246614690275,0.006935687263556201
1515286800,0.03258655804480659,0.017928954423592547,0.004833836858006313,0.04624522698345368,-0.0050093926111459686
1515290400,-0.0015497323189630485,0.03522633744855974,0.0018039687312083608,-0.024330900243308973,0.0025173064820644964
1515294000,0.0393678566389164,0.00286214024487208,0.024609843937575038,0.054862842892768215,0.0018832391713745622
1515297600,-0.010860711376595056,0.03678452513080699,-0.0005858230814294041,-0.024034672970843163,-0.011278195488721554
1515301200,0.004803733186933723,-0.00841107202936242,0.0017584994138337695,-0.002018570851836987,-0.005069708491761804
1515304800,-0.018849883895642794,-0.010024676125848231,-0.010532475131656116,-0.020226537216828544,0.022292993630573354
1515308400,0.01252958373938462,0.000623150023367991,-0.003548196333530318,0.0028901734104045396,-0.0031152647975076775
1515312000,-0.0019249278152068117,0.010431262649852169,0.016023738872403603,0.011527377521613813,-0.01000000000000012
1515315600,0.016668962667033993,-0.0015408320493066618,-0.015186915887850483,0.0032560032560031704,-0.0018939393939394478
1515319200,-0.007046070460704712,-0.001388888888888773,0.006524317912218303,-0.0016227180527382812,0.008222643896268256
1515322800,0.006823144104803447,0.00819038788440718,-0.003535651149086716,0.013409183258837887,0.01756587202007509
1515326400,-0.007319056654920053,-0.0045984058859595,-0.004139562389118723,0.006816359262229454,0.04932182490752157
1515330000,-0.012015292190059923,0.0041576840160149064,-0.001187648456057122,-0.005177220230983548,-0.03525264394829619
1515333600,0.002211166390270858,0.016255175586566528,0.003567181926278584,0.004403522818254624,0.025578562728380216
1515337200,0.01765030336458917,0.028066998641919305,-0.004146919431279872,0.003985651654045519,-0.002375296912114244
1515340800,-0.00027100271002722387,0.007485689123734041,-0.002379535990481796,-0.003969829297340244,0.020238095238095166
1515344400,-0.021686093792355754,-0.019813519813519864,-0.0011926058437685683,0.012355520127540709,-0.001166861143523934
1515348000,0.006511499030202428,0.0105529131985731,0.0,-0.016929133858267664,0.010514018691588856
1515351600,-0.014177563661390225,-0.0019120458891012104,0.00776119402985076,-0.012014417300761027,-0.012138728323699444
1515355200,-0.005305780508238045,-0.00766283524904221,-0.002962085308056972,-0.012565869477097591,-0.010532475131656005
1515358800,-0.005614823133071267,-0.015147015147014997,-0.007724301841948944,-0.0016420361247948545,-0.01833234772324066
1515362400,0.010728402032749829,0.04025934861278646,0.0011976047904191933,0.021381578947368585,0.02228915662650599
1515366000,0.02430167597765376,0.0717495289172343,-0.0023923444976076125,0.011674718196457379,-0.02121390689451963
1515369600,-0.007362967002999765,-0.012172031376792014,0.007793764988009544,-0.014325507361719003,0.004214328717640159
1515373200,0.005769230769230749,0.0005476451259582849,-0.005948839976204656,0.0,0.0
1515376800,0.0031412182463805838,0.05021893814997269,0.0029922202274088594,0.01857085183689966,-0.006594724220623682
1515380400,0.0,0.020195439739413734,-0.0011933174224343368,-0.015854141894570017,0.005431502715751435
1515384000,-0.006398910823689707,-0.04342273307790545,0.0017921146953403522,-0.000805477245267916,-0.02941176470588225
1515387600,-0.0027404768429705184,0.03551401869158899,0.0029815146094214207,-0.002015316404675449,0.0049474335188619545
1515391200,-0.005496015388843034,-0.030943785456420847,-0.010107015457788138,-0.008885298869143798,0.012923076923076815
1515394800,0.01657916551533556,-0.0055880787653007635,0.007807807807807654,0.005704971475142706,0.0006075334143378353
1515398400,-0.010736613210111434,-0.005351886540005291,0.0017878426698449967,0.011345218800648205,-0.008500303582270718
1515402000,-0.001511196592938524,0.0014796879203657909,-0.0005948839976204212,0.008413461538461453,0.0030618493570118144
1515405600,0.003302146395156802,-0.010611148421759586,-0.0005952380952380931,-0.005164878823996744,-0.003663003663003872
1515409200,-0.0030170049369171448,0.006516426825956989,-0.0017867778439546456,0.0035942492012779326,-0.0018382352941175295
1515412800,-0.005639614855570962,-0.0156460749932561,0.002983293556085842,0.0027855153203342198,-0.010435850214855824
1515416400,-0.024069719186609384,-0.020005480953685817,-0.00773349196906592,-0.01031746031746028,-0.07568238213399503
1515420000,0.02735648476257957,0.030201342281879207,0.014388489208633004,0.01643945469125896,0.0885906040268456
1515423600,0.004277041942605031,0.009364820846905708,-0.002955082742316706,0.007889546351084853,0.024044389642416952
1515427200,-0.0050831158126115605,-0.007126529514589253,0.0011855364552462166,-0.0031311154598825386,-0.005418422636965681
1515430800,0.007180336923501729,0.01936619718309851,0.006512729425695696,0.014526894385551659,-0.003631961259079941
1515434400,-0.007266246229777784,0.009166998804304383,-0.0017647058823531125,0.010061919504644079,0.0006075334143378353
1515438000,0.0027620494406850327,-0.0017114270668773246,0.005892751915144379,0.013409961685823646,0.004857316332726347
1515441600,-0.0012394986916404171,0.02347355927733097,0.0011716461628590302,0.018903591682419618,-0.007250755287009025
1515445200,0.0009652509652509078,-0.009534853755959194,-0.005851375073142151,0.0018552875695734272,-0.02130249543517959
1515448800,-0.010469761675162004,-0.014700143098738239,-0.00294290759270166,-0.006666666666666821,-0.003731343283582156
1515452400,-0.0020882639565640293,0.020068655928175305,-0.005312868949232552,-0.01864280387770323,0.008114856429463302
1515456000,-0.012974330357142905,-0.011001812063163197,-0.0071216617210682065,0.016337386018236977,-0.01671826625386985
1515459600,0.01978798586572461,0.015050386075120992,-0.001195457262402999,0.06168224299065428,-0.0031486146095717205
1515463200,0.007207207207207134,0.01598762248581731,-0.0029922202274088594,-0.0021126760563381364,-0.0037902716361342126
1515466800,0.006054768129902355,0.0,0.0006002400960383181,0.016937191249117856,-0.014584654407101882
1515470400,-0.0009574613595952908,0.004060913705584035,0.0005998800239954694,-0.00034698126301169196,-0.007078507078507101
1515474000,-0.008351588170865232,0.012639029322548012,-0.0005995203836932639,-0.016660881638320024,0.012313674659753415
1515477600,0.005936766533204629,-0.0001248127808288757,-0.0029994001199759035,-0.0017649135192375764,-0.002560819462227748
1515481200,0.0026077408729068274,0.01685182873548885,0.005415162454873723,-0.006011315417255858,0.017329910141206772
1515484800,0.006160164271047153,0.009575251657254924,0.00837821663674454,-0.008182141586624003,-0.0050473186119874835
1515488400,-0.0014965986394557262,-0.00425583657587536,-0.005934718100890191,-0.00968436154949781,-0.00887761572606205
1515492000,-0.010628150974247075,0.00622786665038455,-0.002388059701492695,0.024990945309670165,-0.008317338451695466
1515495600,0.003993940228618653,-0.006553398058252391,0.0005984440454818163,0.035335689045936425,-0.021935483870967776
1515499200,0.00534979423868287,-0.01575861226484243,0.0,0.0027303754266212454,-0.03034300791556732
1515502800,0.01473598035202639,0.020975549211865507,0.011363636363636243,-0.011572498298162093,0.06530612244897949
1515506400,0.0008067769261796975,-0.006929248723559489,0.012418687167356612,-0.002410468319559156,-0.01404853128991046
1515510000,0.0028214429665458507,-0.009425878320479808,0.003504672897196359,-0.019330341732826994,-0.0032383419689118176
1515513600,-0.008172561629153252,-0.0030894710825506433,-0.01105937136204882,0.0017599436818023229,-0.014294996751137323
1515517200,0.01256247467242999,0.007933556464609026,0.0,0.014757554462403233,-0.009887936717205226
1515520800,0.007870864461045901,0.007625138359365069,0.0005885815185402432,-0.0003462603878116033,-0.0026631158455390214
1515524400,-0.0018530774321641186,0.02428902721835735,0.00588235294117645,0.006234845860755067,-0.011348464619492793
1515528000,0.0033152101843256787,0.023593898951382197,-0.004093567251462038,0.00791738382099827,-0.020931802835921665
1515531600,0.006344171292624878,0.027008149010477434,-0.006459189665296683,-0.015027322404371657,-0.031724137931034346
1515535200,0.003020751247701625,0.013942416685558845,0.005319148936170359,-0.01664355062413292,0.013532763532763559
1515538800,-0.001178473222469667,0.009726103968697775,0.0064667842445620405,0.0014104372355430161,-0.012649332396345914
1515542400,-0.013896171997902385,-0.006421612046058622,-0.002336448598130758,0.004577464788732222,0.025622775800711706
1515546000,-0.002260037224142586,0.017717851571205534,-0.005269320843091285,0.01437083771468628,0.004857737682165464
1515549600,0.0030646235842770597,0.050476294755283035,-0.00412007062978248,-0.004492052522460099,-0.048342541436464104
1515553200,0.0015940488841656997,0.024494475713987995,0.0005910165484634966,-0.03956959389101011,-0.019593613933236664
1515556800,0.020954907161803593,-0.02533319768033382,0.008860011813349056,0.014094687387061766,-0.0088823094004441
1515560400,0.003637308391790217,-0.00041753653444676075,0.0064402810304449165,0.0014255167498218313,-0.03510082150858873
1515564000,-0.012166709811027632,-0.016499582289055903,-0.010471204188481686,-0.026690391459074703,-0.025541795665634304
1515567600,0.001441299790356343,0.03227861541728605,0.004115226337448652,-0.007312614259597727,0.0
1515571200,-0.013868899646735433,-0.05153260645957625,-0.0023419203747073736,0.04198895027624294,0.14853057982525786
1515574800,0.0005307151386493292,0.0031449951198352366,-0.0023474178403755097,-0.015199717214563369,-0.060857538035961056
1515578400,0.007160853998143368,0.036648648648648585,0.0023529411764704466,-0.001076812634601687,0.0014727540500734104
1515582000,0.004739960500329099,-0.006361455834810847,0.0017605633802815213,-0.00682716492993185,-0.04485294117647043
1515585600,-0.00864893198794403,0.006821998320738931,-0.0017574692442881013,-0.003979739507959268,0.036181678214010526
1515589200,-0.005023132848644973,0.0005212133847596334,0.0005868544600937664,-0.004358881220486666,-0.013372956909361022
1515592800,-0.008901288694034837,-0.027401541987914113,0.0,0.005472455308281443,0.03990963855421681
1515596400,-0.00536193029490617,-0.023245848955543713,-0.007038123167155352,-0.006894049346879649,-0.007241129616220143
1515600000,-0.0017520215633421987,-0.00021934634788323137,-0.0017720023626699444,0.0,-0.01750547045951867
1515603600,-0.001890103955717759,-0.028301886792452935,0.0017751479289942473,-0.003653635367190322,-0.0014847809948033142
1515607200,0.0039226295144056955,0.023594490855723738,-0.0005906674542234258,0.0029336266960029445,0.0022304832713755385
1515610800,0.005254648342764678,-0.013455387669570995,-0.002955082742316706,-0.002559414990859099,0.002225519287833988
1515614400,0.001608363490148701,-0.024035774175517055,0.0005927682276232193,0.008064516129032251,0.011843079200592133
1515618000,-0.0014719657433425182,-0.029553264604811003,-0.0094786729857822,0.01200000000000001,-0.04242867593269917
1515621600,-0.011525060305548118,-0.012039660056657353,-0.0017942583732056816,-0.020840819259791643,-0.0030557677616501744
1515625200,0.014370932754880661,0.08649940262843492,0.019173157579388977,0.01981651376146787,-0.016091954022988464
1515628800,-0.008152900294039034,-0.015174840554211477,-0.007642563198118624,-0.0010795250089958852,0.02414330218068539
1515632400,0.0029645600323406907,0.01674854845913365,0.00296208530805675,0.0144092219020171,-0.0076045627376425395
1515636000,0.016928657799274438,-0.01954755106523176,0.010632014176018778,-0.030539772727272707,-0.029118773946359977
1515639600,-0.017703791782269662,0.004032258064516014,0.0023378141437755406,-0.023809523809523836,-0.006314127861089092
1515643200,0.011028917283120387,-0.015060240963855498,-0.009329446064139768,0.030018761726078758,-0.0444797458300239
1515646800,-0.012638020486896218,0.013591573224600806,-0.0035314891112420144,-0.00036429872495447047,0.01995012468827917
1515650400,0.017246025330099668,0.016202927701419068,0.004725339633786296,0.0,0.03748981255093731
1515654000,0.0022516556291392043,-0.010116560369474281,0.0005878894767783471,0.0036443148688045657,0.04241948153967012
1515657600,-0.006871943967226235,0.006331926238613672,-0.001762632197414682,0.0007262164124910431,-0.0203466465712131
1515661200,-0.005455755156353881,-0.01677889391765086,0.002354326074161195,-0.015602322206095809,-0.02538461538461534
1515664800,-0.01311212202301304,-0.006624003592680117,-0.0011743981209629828,-0.008846295613711863,-0.011049723756906382
1515668400,0.0025759219088936636,-0.01469258589511746,0.0023515579071133885,-0.004462625511342466,0.008778930566640364
1515672000,0.0,-0.0011470520761642788,-0.00293255131964798,0.0018677624206202559,-0.025316455696202667
1515675600,0.011359026369168301,-0.01010564997703256,-0.007058823529411673,0.019761372110365327,0.2540584415584417
1515679200,0.004813477737665384,0.0139211136890951,0.0023696682464451335,-0.008043875685557533,0.022653721682848182
1515682800,0.0025282767797738526,0.007894736842105177,-0.0005910165484633856,-0.0070033173608552435,-0.06708860759493673
1515686400,0.0026546323334217803,0.01305483028720622,0.00591366055588427,0.0029695619896066283,-0.0027137042062416183
1515690000,-0.0022504633306855704,-0.0034737785746302707,0.0,-0.0037009622501850137,0.008843537414966018
1515693600,0.004511078678519187,-0.014618239064432603,0.003527336860670083,0.011144130757800852,0.030343897505057393
1515697200,0.0026416589618281083,0.004678762980714346,0.0035149384885766466,-0.0018368846436442876,-0.020287958115183358
1515700800,-0.007904096956922735,-0.005792821444797758,-0.004670169293637061,-0.0033124769966874634,-0.018036072144288484
1515704400,-0.003319612269286898,-0.012224380212498387,0.006451612903225712,-0.0033234859675037587,-0.0374149659863946
1515708000,-0.003996802557953538,-0.007633587786259666,-0.0104895104895103,-0.01482030381622812,0.030388692579505383
1515711600,0.0,-0.0009324009324008786,0.0011778563015312216,-0.004512974802557301,-0.022633744855967253
1515715200,0.006554307116104718,0.02053196453569761,0.002941176470588225,0.01133358519078187,0.03017543859649141
1515718800,0.001993355481727521,0.0005715592135344671,0.0035190615835778427,-0.0018677624206201449,-0.005449591280654031
1515722400,0.0026525198938993633,0.01005369587569982,-0.004675628287551192,0.0003742514970062061,0.041780821917808186
1515726000,0.0005291005291006012,-0.002035968781812114,-0.005871990604815025,0.007856341189674376,-0.002629848783694877
1515729600,-0.0003966155473295041,0.00986059163549835,0.005906674542232704,0.0018559762435039762,-0.024390243902439046
1515733200,-0.010051580478772637,-0.007968574635241366,-0.0005871990604814359,-0.00407558354946258,0.002702702702702675
1515736800,-0.005878423513694053,0.0030546441905192623,-0.000587544065804857,0.0022321428571427937,0.0074123989218328745
1515740400,0.0010751243112483433,-0.005752312203925025,-0.0023515579071136106,-0.0029695619896064063,-0.005351170568562047
1515744000,-0.006712310377231856,-0.0018150879183210789,0.001767825574543469,0.004839910647803203,-0.012104909213180637
1515747600,0.011352885525070855,-0.009432890101147784,-0.003529411764705892,-0.00852167469433096,-0.0068073519400955185
1515751200,-0.0008018174528930944,0.006080770995869678,0.0047225501770955525,0.0011210762331836932,-0.010966415352981373
1515754800,-0.0010699478400429951,0.036834302657087425,0.004700352526439522,0.010451661067562679,0.01108801108801094
1515758400,0.00990761815504082,0.001429828420589585,0.004093567251461927,0.0011082379017361976,0.015764222069911016
1515762000,0.0002651464934377845,0.000549148819329881,-0.002329644729178515,0.006273062730627332,-0.012820512820512775
1515765600,0.004771371769383581,-0.005268935236004357,-0.0005837711617048269,0.0029336266960029445,-0.009569377990430672
1515769200,0.008574066745811848,0.0018759655705140599,-0.003504672897196359,0.00621572212065824,0.0069013112491373985
1515772800,-0.005885430290347826,0.0006608657341118374,-0.0011723329425555873,0.0,-0.006168608636052064
1515776400,-0.0019734245494015257,0.0028618602091359246,-0.0011737089201877549,0.003997093023255793,-0.011034482758620623
1515780000,-0.003031900870023807,0.0024146635934585436,-0.00235017626321965,-0.0010857763300761158,-0.009065550906555142
1515783600,-0.005950019833399378,-0.006022117595532617,-0.0017667844522969434,-0.010144927536231862,0.010555946516537462
1515787200,0.002394253790901857,0.003855474774179246,0.002949852507374784,-0.0025622254758419505,-0.0062674094707522165
1515790800,-0.0031847133757960666,-0.0008778667837153753,0.0011764705882353343,0.00660550458715603,0.022424667133847498
1515794400,0.006256656017039397,0.0018671059857222616,-0.001175088131609825,0.02989427633977404,0.0020562028786841324
1515798000,0.015213652599550098,-0.008221881166410872,-0.0011764705882352233,0.04389380530973441,-0.0034199726402189823
1515801600,-0.003257753453218659,0.0002210677572676012,-0.00765606595995294,0.0003390979993218579,0.01029512697323276
1515805200,0.001961040658909674,0.009393303127417374,0.002373887240356254,-0.011186440677966147,0.0013586956521738358
1515808800,-0.0003914405010438937,-0.0018611780162032243,-0.002960331557134488,-0.00034281796366120165,-0.006784260515603768
1515812400,-0.0031327502936951968,0.00010968520346610333,0.0065320665083135054,-0.01954732510288082,-0.017076502732240484
1515816000,-0.0026188293832657417,0.015025224830006456,-0.0023598820058997605,0.004547044421126412,0.0006949270326614965
1515819600,0.005645267165550694,-0.0017287952458130418,0.003548196333530429,0.005919220055710328,0.000694444444444331
1515823200,0.00026109660574413773,0.00779305119601692,0.005892751915144379,-0.010038075458636109,0.001387925052047434
1515826800,0.008874967371443221,0.008914187520137506,0.0029291154071471315,0.00454545454545463,0.005544005544005248
1515830400,-0.002457956015523899,-0.006174153715137298,-0.0005841121495326895,0.009745910198398766,-0.006202618883528577
1515834000,-0.0023343275839708966,0.006426735218509005,-0.0011689070718877703,-0.011375387797311287,-0.005547850208044158
1515837600,-0.0055894969452748855,0.0015964240102170901,0.002340550029257038,-0.0038354253835426455,0.0020920502092047766
1515841200,0.0032679738562091387,0.005525448942726552,0.0,0.0010500525026251317,-0.006958942240779531
1515844800,0.006123778501628818,-0.006129134523935265,0.0011675423234089877,0.0003496503496505099,-0.023125437981779795
1515848400,-0.007122507122507282,-0.0006379585326953263,0.0005830903790087216,-0.005242922055225474,-0.00430416068866557
1515852000,-0.0036520151297769754,0.011384189807426282,-0.0064102564102563875,0.005270555165144186,0.007925072046109483
