date,spread_DASH,volume_DASH,quoteVolume_DASH,return_DASH,spread_ETH,volume_ETH,quoteVolume_ETH,return_ETH,spread_LTC,volume_LTC,quoteVolume_LTC,return_LTC,spread_XMR,volume_XMR,quoteVolume_XMR,return_XMR,spread_XRP,volume_XRP,quoteVolume_XRP,return_XRP
2015-08-08 20:00:00,-0.7054044096441552,-0.8168768041290153,-0.8230965528784263,0.009053853892182715,-0.4472361670819828,-1.0160835996488158,-0.5124546308839505,-0.022801377203182985,1.2411396438934714,0.6156663329146429,0.6137787021569425,-0.00904102281369068,-0.9774268786725202,-0.4835894848663724,-0.4786938673597618,0.0029689347105676944,-0.5188710665877911,-1.0974472054145563,-1.112883719915703,-0.003405572755418307
2015-08-09 00:00:00,1.7497752465308944,1.5846175355474623,1.5702127368490597,0.007469134129318268,-0.8490770565875903,-0.901358673913644,-0.2752098310189753,-0.03854012846709498,0.2322351011856547,1.5768081330870405,1.5776755652992094,-0.0037021675346022853,-0.4351407424877543,0.017052152656606298,0.0217134065644609,0.004749372997747248,-1.3008872711759902,-0.9194135930683216,-0.9153749344578279,-0.012426219322771105
2015-08-09 04:00:00,-0.2830481046116147,-0.5356651965590189,-0.5405157053983654,-0.0026777982361002595,0.1513026031779418,-0.3049299278786588,-0.08242117951041167,0.023946303698901383,0.13918989483160268,-0.32660101452456625,-0.30970954661126643,-0.006550297381221815,0.8133401414916458,1.6560164871004617,1.6716746781829357,-0.03044615384615401,0.6971404232110712,-0.6426283870554962,-0.6559805327574164,0.032085561497326553
2015-08-09 08:00:00,-0.3842968655910432,-0.20173593891650052,-0.1948591316611053,0.009958481738287615,-1.0893232047368921,-0.553063096093281,-0.4358625770522367,-0.0857643967712226,-0.4061367059012541,-0.12032680030629743,-0.11633969785951626,0.008153628037198102,1.1264777720130894,0.9781200168738494,1.072480990942673,-0.052081845733961685,-0.6994081472064845,-0.7424494214300782,-0.7670372741326743,0.013715330691862038
2015-08-09 12:00:00,-0.2689786180064012,-0.4599949097384516,-0.4594507347540138,0.00712164388775638,-1.174989271021532,-1.7008525213259171,-1.7786156977172176,0.08142170405978932,0.5550197054533661,1.263972927218304,1.2682195557434843,-0.00938219544846075,0.4765568268804946,-0.5743174129686183,-0.5517507232572527,0.052319474378021084,-0.2687103341642534,1.0535076749119885,0.9572946952015438,-0.012327119663258944
2015-08-09 16:00:00,-0.25834750624330816,-0.3676090777957011,-0.3579576579261087,-0.014510554712946709,-0.43896335257568414,1.4604430396928398,1.5421414229456216,-0.017986362966996402,-1.6046163449996018,-1.2271591255069936,-1.2256404851137812,-0.004103425512320125,-0.11424631761483126,1.1222952214988933,1.0766966028752016,0.03397002270765958,-0.7075044654317928,-1.5208051792123325,-1.5199608567314402,0.0182648401826484
2015-08-09 20:00:00,-1.035873880559555,-0.7129557797822057,-0.6945061522213203,-0.020137722002721348,-0.33936102998812256,0.6559363865669613,0.7316783441231609,-0.07585432454393604,-0.5892325556204747,0.2545553285909505,0.270953356561165,0.009037186802450579,-1.4842181029703596,0.06759143721673938,0.05371604672152907,-0.01713468128723572,0.08667868630778565,0.4785796120020043,0.4689941127531053,-0.0068759342301946145
2015-08-10 00:00:00,-1.0772568735213366,-1.528164506898953,-1.5276320692516712,0.0004402991287568714,0.19595269887415376,-0.3204199699499464,-0.028845383327683737,-0.007935968844812735,-0.9499166780847332,-0.6332720020168568,-0.6416277865682691,0.0016527369673824401,-0.9568346241341648,-1.374929621249971,-1.3876694940737169,0.02223491844848624,0.3957474599549484,-0.2387294496346919,-0.2492291119130488,0.01685731487055997
2015-08-10 04:00:00,-0.6637134416354667,1.5909611148684688,1.5928769403477905,-0.0004572634540978005,-0.8284912820274432,-0.25796913598630017,-0.07971465485082234,-0.09111311446101633,0.3778711692955505,-0.9653460440474888,-0.9687080697595852,0.00788420125556488,0.6102283612671892,-0.3436896616118349,-0.3705022889163499,-0.01571819037921185,1.3436104094637111,-0.0063767401194786645,-0.038814673372511314,-0.01332149200710453
2015-08-10 08:00:00,-0.4591241212361009,-0.758446371535475,-0.7569343077842514,-8.239657298914073e-05,-1.5312384097193126,-1.2648063221757029,-1.4325140810558998,0.06302419017326533,1.5756215880085018,0.1098280237559586,0.09746277629537836,-0.0010509959485371922,-1.6203286981896228,-0.919285949996246,-0.9152122066551888,-0.0075567828251400515,-0.26592289353970106,-0.46601241650648,-0.4515973418842696,0.0018001800180014185
2015-08-10 12:00:00,-0.8997630922739341,-0.5948460795212228,-0.5930986462016683,0.016340758505786646,-1.344744038464207,-0.7751791216159686,-0.8807439455540514,0.002133866668766471,-0.4680768434168763,-0.7674653295119294,-0.7631685453503564,-0.0004460431175014046,-1.18008638618676,-0.5767994214368461,-0.5677538714765301,-0.004612484667505412,-0.9808090035118308,-0.8000147078242493,-0.7804221615453064,-0.010182689427972402
2015-08-10 16:00:00,1.7140918412654182,0.7663406460298445,0.7758468201045127,-0.024543975784561026,0.4175758743005921,1.4443922659074744,1.2844369152107027,0.021446446741389517,-0.4820861313380742,-1.1310423955344988,-1.1306046126724183,-0.0036079579184971062,-0.5138363996986595,0.6049617932173349,0.6436543508202998,-0.003393700787401421,0.1412644828043811,0.00617423092705335,0.1356031334146509,-0.013313161875945669
2015-08-10 20:00:00,-0.12039821459637932,-0.21438928609103425,-0.20684269426289426,-0.0033940069802255173,-0.2639822480128565,-0.3155113681462429,-0.4159109633895551,0.01907307692307669,-0.8169509727052657,1.0182671377639774,1.0163438308055883,0.00014928600453778532,0.1737068174334606,0.5843774147300181,0.6429576428690775,-0.0242436931634129,-1.4097289905288182,-1.649177579417536,-1.6640694054801153,-0.009506286415209677
2015-08-11 00:00:00,-0.44017679966350015,-0.6909425961640073,-0.6900167910809006,0.0033838463255948525,-0.2931216926075432,1.436412069209139,1.477226147009988,0.011447054072516892,-0.9727130085270776,0.981952689661685,0.9749906154573132,0.006626506024096202,-0.6234744320087799,-0.6181720660819054,-0.5896161522984262,-0.0069635345605887355,-0.5549844844445438,-0.5123821724141931,-0.4952037841305947,0.0027863777089778274
2015-08-11 04:00:00,-0.9499653626103024,-0.7072866108678012,-0.7081409693405044,0.008318094604797377,0.5426132734453655,0.9855967178666544,1.02685396849399,-0.044747604406101586,1.306178389826434,1.5279866642779159,1.5215670454303174,0.003429084380610403,0.6146119872976219,-0.11078058653203282,-0.0554309195933677,-0.012561103387543238,1.064489398836246,1.4522941083242566,1.4573026983121762,-0.0009262117937633985
2015-08-11 08:00:00,-1.341220293216688,-0.5019730422065868,-0.5044064162828938,0.003627982781464922,-1.0214103377311858,-0.5637334251160717,-0.5323413924700069,0.0234375,0.6888075763469319,0.34591197959077097,0.3434023271593001,-0.0023862584382167147,1.7451949884260534,1.5475379718865423,1.578633923098243,-0.01667217175887692,-1.102717011077911,-0.3241333073206973,-0.3216176655645464,-0.005871446229913313
