close,date,high,low,open,quoteVolume,volume,weightedAverage
0.01080867,2015-07-01 00:00:00,0.010970810000000001,0.01080867,0.010970810000000001,402.25332589,4.37441744,0.01087478
0.01080001,2015-07-01 04:00:00,0.01088869,0.01080001,0.01080001,17.8511611,0.19303063,0.01081333
0.01098128,2015-07-01 08:00:00,0.01110016,0.0108,0.01080001,411.19150095,4.48239794,0.010900990000000001
0.01129457,2015-07-01 12:00:00,0.011295050000000001,0.011082,0.01108401,313.33389896,3.50174327,0.01117575
0.01105,2015-07-01 16:00:00,0.01135238,0.01105,0.01121001,762.2564327,8.52013133,0.01117751
0.01103656,2015-07-01 20:00:00,0.01113688,0.01086153,0.01109997,348.83068189,3.8625568,0.01107287
0.010950000000000001,2015-07-02 00:00:00,0.01104066,0.01086796,0.01086989,158.47578905,1.73598696,0.01095427
0.01097405,2015-07-02 04:00:00,0.01111692,0.010950000000000001,0.010950000000000001,62.52597622,0.6893039400000001,0.011024280000000001
0.01102004,2015-07-02 08:00:00,0.011250000000000001,0.01095013,0.01095818,258.50616106,2.85061778,0.01102727
0.011300000000000001,2015-07-02 12:00:00,0.011399,0.01102049,0.01102049,604.11998637,6.82649457,0.01129989
0.01116102,2015-07-02 16:00:00,0.01139386,0.01106013,0.011300000000000001,360.96637335,4.0679926,0.01126972
0.01139595,2015-07-02 20:00:00,0.01139596,0.01116102,0.011161560000000001,276.92389169,3.14123563,0.01134331
0.011514680000000001,2015-07-03 00:00:00,0.01171878,0.01135992,0.01139595,669.33023664,7.68844585,0.01148677
0.01154962,2015-07-03 04:00:00,0.01169072,0.01151552,0.01159864,101.10679611,1.1702037,0.01157393
0.011205380000000001,2015-07-03 08:00:00,0.01168698,0.011205350000000001,0.01154963,586.7466845,6.72369558,0.01145928
0.01140759,2015-07-03 12:00:00,0.01150773,0.01120539,0.011250000000000001,71.76423673,0.81690483,0.01138317
0.01150348,2015-07-03 16:00:00,0.011611950000000001,0.01130618,0.01136173,260.28559671,2.98293956,0.01146025
0.01167054,2015-07-03 20:00:00,0.01167054,0.01138155,0.0115801,26.58673127,0.30809351,0.01158824
0.01170999,2015-07-04 00:00:00,0.011710000000000002,0.01159484,0.01159485,14.62479356,0.17067242,0.01167007
0.01172633,2015-07-04 04:00:00,0.01176551,0.011527850000000001,0.011708060000000001,57.16906774,0.66802061,0.011685
0.01158912,2015-07-04 08:00:00,0.01178384,0.01141676,0.01173,42.67409207,0.49378676,0.01157111
0.011972690000000001,2015-07-04 12:00:00,0.011972690000000001,0.01146545,0.011546230000000001,1168.26553456,13.7884644,0.011802499999999999
0.01200029,2015-07-04 16:00:00,0.01239125,0.01175945,0.011806810000000001,1332.45853651,16.14170289,0.01211422
0.01181102,2015-07-04 20:00:00,0.01214983,0.01170002,0.01214983,407.9432181,4.84106107,0.011866990000000001
0.01182029,2015-07-05 00:00:00,0.01199835,0.01182029,0.011920000000000002,151.83948822,1.80397214,0.01188078
