close,date,high,low,open,quoteVolume,volume,weightedAverage
0.015,2015-07-01 00:00:00,0.01571608,0.01478806,0.01553942,727.9245186,11.11566556,0.01527035
0.01566992,2015-07-01 04:00:00,0.01587999,0.01474714,0.014910000000000001,3516.37434086,54.10766111,0.015387340000000001
0.01532422,2015-07-01 08:00:00,0.01566691,0.014727770000000001,0.01545351,1206.15074855,18.28378972,0.01515879
0.0154,2015-07-01 12:00:00,0.01558118,0.01520777,0.01558118,134.26527781,2.05483561,0.01530429
0.01528573,2015-07-01 16:00:00,0.015570190000000001,0.01526428,0.0154001,682.04094576,10.55719755,0.01547883
0.01535299,2015-07-01 20:00:00,0.01555747,0.01523389,0.015304420000000001,156.10948389,2.39468288,0.015339760000000001
0.01571162,2015-07-02 00:00:00,0.01597213,0.01523338,0.01523338,606.64713062,9.5788128,0.01578976
0.015895199999999998,2015-07-02 04:00:00,0.01597186,0.015700000000000002,0.01597186,196.06494641,3.10198115,0.01582119
0.01619999,2015-07-02 08:00:00,0.01619999,0.0157681,0.01593393,307.71111708,4.91340615,0.01596759
0.01619576,2015-07-02 12:00:00,0.01621997,0.01588099,0.01614,329.85372651,5.30221523,0.01607444
0.015930490000000002,2015-07-02 16:00:00,0.01618915,0.01570017,0.01594224,141.26096185,2.25086594,0.01593409
0.0160001,2015-07-02 20:00:00,0.01613931,0.01577285,0.015929950000000002,41.01139325,0.6554848999999999,0.01598299
0.0161,2015-07-03 00:00:00,0.01620925,0.01583895,0.01600011,376.97710734,6.08696534,0.01614677
0.0161805,2015-07-03 04:00:00,0.0162,0.0161,0.0161,1339.59893898,21.59432591,0.01611999
0.01613092,2015-07-03 08:00:00,0.01627647,0.0161,0.01610001,192.72995552,3.12773628,0.01622859
0.01633509,2015-07-03 12:00:00,0.01643183,0.0161,0.01614657,972.341795,15.84235454,0.016292980000000002
0.01614624,2015-07-03 16:00:00,0.016311,0.016111,0.01626,118.07857927,1.91943989,0.01625561
0.01620001,2015-07-03 20:00:00,0.01632,0.01603133,0.01625814,167.97016601,2.71268728,0.01614981
0.01620444,2015-07-04 00:00:00,0.01643196,0.01618025,0.01631701,545.49048679,8.90092751,0.01631729
0.01616056,2015-07-04 04:00:00,0.01635982,0.0161201,0.01620444,484.6352813,7.87478136,0.01624888
0.0162,2015-07-04 08:00:00,0.01633297,0.01615,0.01616054,275.96694763,4.46161757,0.01616721
0.01589005,2015-07-04 12:00:00,0.0164,0.01578539,0.0162,1384.32134124,22.30517383,0.01611271
0.01598407,2015-07-04 16:00:00,0.01615987,0.015858999999999998,0.01589001,229.47287962,3.6498456900000003,0.01590534
