date,spread_DASH,volume_DASH,quoteVolume_DASH,return_DASH,spread_ETH,volume_ETH,quoteVolume_ETH,return_ETH,spread_LTC,volume_LTC,quoteVolume_LTC,return_LTC,spread_XMR,volume_XMR,quoteVolume_XMR,return_XMR,spread_XRP,volume_XRP,quoteVolume_XRP,return_XRP
2015-08-08 20:00:00,-0.7054044096441552,-0.8168768041290153,-0.8230965528784263,0.009053853892182717,-0.44723616708198277,-1.0160835996488158,-0.5124546308839505,-0.022801377203182982,1.2411396438934714,0.6156663329146429,0.6137787021569425,-0.00904102281369068,-0.9774268786725202,-0.4835894848663724,-0.47869386735976177,0.0029689347105676944,-0.5188710665877911,-1.0974472054145563,-1.112883719915703,-0.003405572755418307
2015-08-09 00:00:00,1.7497752465308944,1.5846175355474623,1.5702127368490595,0.007469134129318267,-0.8490770565875903,-0.9013586739136439,-0.27520983101897534,-0.03854012846709498,0.23223510118565469,1.5768081330870405,1.5776755652992094,-0.0037021675346022853,-0.4351407424877543,0.017052152656606295,0.0217134065644609,0.004749372997747248,-1.3008872711759902,-0.9194135930683217,-0.915374934457828,-0.012426219322771104
2015-08-09 04:00:00,-0.2830481046116147,-0.5356651965590189,-0.5405157053983654,-0.0026777982361002595,0.1513026031779418,-0.3049299278786588,-0.08242117951041168,0.023946303698901383,0.13918989483160268,-0.32660101452456625,-0.30970954661126643,-0.006550297381221815,0.8133401414916458,1.6560164871004617,1.6716746781829357,-0.03044615384615401,0.6971404232110712,-0.6426283870554962,-0.6559805327574164,0.032085561497326553
2015-08-09 08:00:00,-0.38429686559104315,-0.20173593891650055,-0.1948591316611053,0.009958481738287617,-1.089323204736892,-0.553063096093281,-0.4358625770522367,-0.0857643967712226,-0.40613670590125406,-0.12032680030629742,-0.11633969785951626,0.008153628037198102,1.1264777720130894,0.9781200168738494,1.0724809909426727,-0.052081845733961685,-0.6994081472064845,-0.7424494214300782,-0.7670372741326743,0.013715330691862038
2015-08-09 12:00:00,-0.2689786180064012,-0.4599949097384516,-0.4594507347540138,0.007121643887756379,-1.174989271021532,-1.7008525213259171,-1.7786156977172176,0.08142170405978932,0.5550197054533661,1.263972927218304,1.2682195557434843,-0.00938219544846075,0.4765568268804946,-0.5743174129686183,-0.5517507232572527,0.05231947437802109,-0.2687103341642534,1.0535076749119883,0.9572946952015438,-0.012327119663258945
2015-08-09 16:00:00,-0.25834750624330816,-0.3676090777957011,-0.3579576579261087,-0.01451055471294671,-0.43896335257568414,1.4604430396928398,1.5421414229456216,-0.017986362966996405,-1.6046163449996018,-1.2271591255069936,-1.2256404851137812,-0.004103425512320125,-0.11424631761483124,1.1222952214988933,1.0766966028752016,0.033970022707659586,-0.7075044654317928,-1.5208051792123323,-1.5199608567314402,0.0182648401826484
2015-08-09 20:00:00,-1.035873880559555,-0.7129557797822057,-0.6945061522213203,-0.020137722002721348,-0.33936102998812256,0.6559363865669613,0.7316783441231609,-0.07585432454393604,-0.5892325556204747,0.2545553285909505,0.270953356561165,0.00903718680245058,-1.4842181029703596,0.06759143721673938,0.05371604672152907,-0.01713468128723572,0.08667868630778565,0.47857961200200433,0.46899411275310526,-0.006875934230194614
2015-08-10 00:00:00,-1.0772568735213366,-1.5281645068989527,-1.5276320692516712,0.0004402991287568714,0.19595269887415379,-0.3204199699499464,-0.028845383327683737,-0.007935968844812735,-0.9499166780847333,-0.6332720020168568,-0.6416277865682691,0.00165273696738244,-0.9568346241341649,-1.3749296212499713,-1.3876694940737169,0.02223491844848624,0.3957474599549484,-0.2387294496346919,-0.24922911191304878,0.01685731487055997
2015-08-10 04:00:00,-0.6637134416354667,1.5909611148684688,1.5928769403477905,-0.00045726345409780045,-0.8284912820274432,-0.25796913598630017,-0.07971465485082234,-0.09111311446101633,0.3778711692955505,-0.9653460440474887,-0.9687080697595851,0.007884201255564882,0.6102283612671892,-0.34368966161183495,-0.3705022889163499,-0.01571819037921185,1.3436104094637111,-0.006376740119478665,-0.03881467337251131,-0.01332149200710453
2015-08-10 08:00:00,-0.45912412123610086,-0.758446371535475,-0.7569343077842514,-8.239657298914072e-05,-1.5312384097193126,-1.264806322175703,-1.4325140810558998,0.06302419017326533,1.575621588008502,0.10982802375595861,0.09746277629537835,-0.0010509959485371922,-1.6203286981896228,-0.9192859499962461,-0.9152122066551889,-0.0075567828251400515,-0.265922893539701,-0.46601241650647995,-0.45159734188426964,0.0018001800180014182
2015-08-10 12:00:00,-0.8997630922739341,-0.5948460795212228,-0.5930986462016683,0.016340758505786646,-1.3447440384642073,-0.7751791216159686,-0.8807439455540514,0.002133866668766471,-0.46807684341687633,-0.7674653295119294,-0.7631685453503564,-0.0004460431175014046,-1.18008638618676,-0.5767994214368461,-0.56775387147653,-0.004612484667505412,-0.9808090035118308,-0.8000147078242493,-0.7804221615453064,-0.010182689427972402
2015-08-10 16:00:00,1.7140918412654182,0.7663406460298445,0.7758468201045127,-0.024543975784561023,0.4175758743005921,1.4443922659074744,1.2844369152107027,0.021446446741389513,-0.48208613133807415,-1.1310423955344988,-1.1306046126724185,-0.0036079579184971067,-0.5138363996986595,0.6049617932173349,0.6436543508202998,-0.0033937007874014213,0.1412644828043811,0.00617423092705335,0.1356031334146509,-0.013313161875945667
